current_lose_streak,current_win_streak,draw,avg_BODY_att,avg_BODY_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_GROUND_att,avg_GROUND_landed,avg_HEAD_att,avg_HEAD_landed,avg_KD,avg_LEG_att,avg_LEG_landed,avg_PASS,avg_REV,avg_SIG_STatt,avg_SIG_STlanded,avg_SIG_STpct,avg_SUB_ATT,avg_TD_att,avg_TD_landed,avg_TD_pct,avg_TOTAL_STatt,avg_TOTAL_STlanded,longest_win_streak,losses,avg_opp_BODY_att,avg_opp_BODY_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_opp_KD,avg_opp_LEG_att,avg_opp_LEG_landed,avg_opp_PASS,avg_opp_REV,avg_opp_SIG_STatt,avg_opp_SIG_STlanded,avg_opp_SIG_STpct,avg_opp_SUB_ATT,avg_opp_TD_att,avg_opp_TD_landed,avg_opp_TD_pct,avg_opp_TOTAL_STatt,avg_opp_TOTAL_STlanded,total_rounds_fought,total_time_fought(seconds),total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Stance,Height_cms,Reach_cms,Weight_lbs,age,Name,Encode_IDs
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,185.42,170.0,34.0,Ben Askren,170
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,,170.0,,Ben Earwood,171
1.0,0.0,0.0,8.166666666666666,5.5,5.666666666666668,4.833333333333333,59.83333333333334,21.166666666666668,3.333333333333333,2.5,55.83333333333334,19.0,0.5,4.833333333333333,4.0,0.6666666666666666,0.3333333333333333,68.83333333333333,28.5,0.4516666666666666,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,77.5,35.333333333333336,2.0,2.0,3.333333333333333,2.5,2.5,0.6666666666666666,29.83333333333333,7.666666666666668,22.33333333333333,16.333333333333332,50.16666666666666,21.5,0.16666666666666666,1.1666666666666667,0.6666666666666666,1.8333333333333333,0.5,54.66666666666666,24.66666666666667,0.3633333333333333,1.3333333333333333,3.5,1.1666666666666667,0.255,71.5,40.0,11.0,447.83333333333326,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,Switch,165.1,165.1,125.0,30.0,Ben Nguyen,172
1.0,0.0,0.0,5.1,4.0,4.7,3.4,51.3,19.1,7.6,5.1,54.9,20.4,0.3,3.6,3.2,1.6,0.0,63.6,27.6,0.425,0.4,2.1,0.7,0.08499999999999999,75.5,37.3,4.0,4.0,15.7,14.1,5.6,3.4,52.5,30.1,13.5,9.4,53.0,25.9,0.0,2.9,2.9,0.8,0.3,71.6,42.9,0.5920000000000001,0.4,2.2,1.0,0.187,86.8,56.9,23.0,558.4,0.0,0.0,0.0,1.0,3.0,2.0,0.0,6.0,Orthodox,193.04,198.12,265.0,37.0,Ben Rothwell,173
2.0,0.0,0.0,13.705882352941178,9.647058823529411,11.941176470588234,8.411764705882353,35.941176470588225,14.764705882352944,2.411764705882353,2.0,34.0,13.411764705882351,0.17647058823529413,2.588235294117647,2.117647058823529,0.29411764705882354,0.0,50.29411764705882,25.176470588235286,0.5405882352941177,0.5294117647058824,0.29411764705882354,0.1176470588235294,0.1176470588235294,75.05882352941177,48.29411764705882,3.0,8.0,5.705882352941178,3.5294117647058822,10.0,6.117647058823528,38.29411764705883,15.588235294117649,9.647058823529411,6.529411764705883,45.470588235294116,18.94117647058824,0.5294117647058824,6.764705882352941,5.764705882352941,1.1176470588235294,0.1176470588235294,57.941176470588225,28.235294117647058,0.5011764705882352,0.35294117647058826,2.647058823529412,0.8235294117647058,0.3441176470588236,85.05882352941177,53.058823529411775,33.0,473.7647058823529,0.0,0.0,1.0,2.0,3.0,3.0,0.0,9.0,Orthodox,187.96,195.58,170.0,36.0,Ben Saunders,174
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.33,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,8.0,1.0,1.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,15.0,9.0,0.6,0.0,0.0,0.0,0.0,15.0,9.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,185.42,155.0,25.0,Ben Wall,175
0.0,1.0,0.0,13.571428571428573,9.142857142857142,11.142857142857142,7.2857142857142865,54.92857142857143,22.142857142857146,10.785714285714288,7.571428571428571,55.78571428571429,21.428571428571427,0.2857142857142857,7.5,6.428571428571429,1.9285714285714288,0.0,76.85714285714286,37.0,0.4807142857142856,0.5,3.071428571428572,0.9285714285714286,0.24357142857142855,90.64285714285714,48.214285714285715,5.0,5.0,13.071428571428573,7.7857142857142865,5.7142857142857135,3.7857142857142856,56.214285714285715,19.5,2.0,1.6428571428571428,47.57142857142857,14.214285714285715,0.2857142857142857,3.2857142857142856,2.9285714285714284,0.6428571428571429,0.07142857142857142,63.92857142857143,24.92857142857143,0.4207142857142857,0.7142857142857143,1.7857142857142858,0.35714285714285715,0.17071428571428576,78.35714285714286,36.785714285714285,30.0,566.7142857142858,0.0,0.0,1.0,4.0,1.0,3.0,0.0,9.0,Southpaw,177.8,182.88,155.0,29.0,Beneil Dariush,176
0.0,1.0,0.0,31.0,15.0,7.0,4.0,180.0,74.0,0.0,0.0,144.0,55.0,1.0,12.0,8.0,1.0,0.0,187.0,78.0,0.41,1.0,0.0,0.0,0.0,188.0,79.0,1.0,0.0,21.0,14.0,12.0,5.0,186.0,73.0,0.0,0.0,154.0,45.0,0.0,23.0,19.0,0.0,0.0,198.0,78.0,0.39,0.0,1.0,0.0,0.0,252.0,109.0,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Switch,177.8,185.42,135.0,24.0,Benito Lopez,177
0.0,1.0,0.0,1.5,1.0,1.0,1.0,5.0,2.0,23.0,15.0,27.5,17.0,1.0,0.0,0.0,0.5,0.0,29.0,18.0,0.6950000000000001,0.0,0.0,0.0,0.0,52.0,38.5,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,0.0,1.0,5.0,0.5,0.05,16.5,11.5,4.0,463.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,177.8,,185.0,23.0,Benji Radach,178
1.0,0.0,0.0,2.5,2.0,3.0,1.0,21.0,8.5,3.0,3.0,21.0,8.5,0.5,3.5,2.0,1.0,0.0,27.0,12.5,0.465,0.0,1.0,0.5,0.25,37.5,21.5,1.0,1.0,10.5,6.0,20.5,8.5,21.5,8.0,9.0,4.0,39.0,13.5,0.0,1.5,1.0,4.5,0.5,51.0,20.5,0.37,0.5,6.0,4.5,0.75,70.0,37.0,4.0,598.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,180.34,190.5,170.0,32.0,Benny Alloway,179
0.0,1.0,0.0,22.23076923076923,17.153846153846153,14.923076923076925,10.076923076923077,94.15384615384615,35.307692307692314,18.23076923076923,11.538461538461537,85.84615384615384,24.615384615384613,0.2307692307692308,19.23076923076923,15.153846153846152,1.6923076923076923,0.07692307692307693,127.30769230769229,56.92307692307693,0.4561538461538462,0.7692307692307693,4.076923076923077,2.230769230769231,0.4323076923076923,162.61538461538458,88.69230769230771,7.0,3.0,16.23076923076923,10.076923076923077,9.461538461538463,6.153846153846153,80.92307692307692,24.07692307692308,2.9230769230769234,1.1538461538461535,67.07692307692308,13.692307692307693,0.15384615384615385,10.0,7.615384615384616,0.5384615384615384,0.07692307692307693,93.30769230769229,31.384615384615387,0.35769230769230764,1.3076923076923077,5.846153846153847,2.0769230769230766,0.31384615384615383,109.76923076923076,46.07692307692307,47.0,1049.6923076923076,5.0,0.0,3.0,5.0,0.0,2.0,0.0,10.0,Southpaw,175.26,177.8,170.0,32.0,Benson Henderson,180
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,162.56,172.72,125.0,32.0,Bentley Syler,181
1.0,0.0,0.0,6.0,5.0,0.0,0.0,68.0,28.0,0.0,0.0,53.0,15.0,0.0,9.0,8.0,0.0,1.0,68.0,28.0,0.41,0.0,11.0,0.0,0.0,70.0,30.0,0.0,1.0,35.0,31.0,25.0,21.0,125.0,46.0,20.0,16.0,132.0,49.0,0.0,3.0,3.0,1.0,0.0,170.0,83.0,0.48,0.0,0.0,0.0,0.0,186.0,98.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,165.1,155.0,31.0,Bernardo Magalhaes,182
1.0,0.0,0.0,7.0,5.0,12.0,10.0,39.0,16.0,3.0,2.0,46.0,22.0,0.0,1.0,1.0,0.0,0.0,54.0,28.0,0.51,0.0,0.0,0.0,0.0,137.0,98.0,0.0,1.0,18.0,18.0,18.0,18.0,39.0,12.0,10.0,7.0,49.0,19.0,0.0,0.0,0.0,2.0,1.0,67.0,37.0,0.55,3.0,4.0,1.0,0.25,117.0,81.0,2.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,180.34,170.0,28.0,Besam Yousef,183
2.0,0.0,0.0,15.875,10.125,11.875,8.375,100.25,42.0,0.625,0.375,82.375,29.75,0.0,14.5,10.875,0.25,0.25,112.75,50.75,0.46375,0.0,1.5,0.375,0.09375,134.75,70.625,3.0,4.0,14.0,10.625,14.375,10.0,92.625,31.125,4.5,4.125,91.0,29.25,0.25,6.5,5.375,0.5,0.0,111.5,45.25,0.42625,0.125,1.75,0.25,0.05125,134.25,64.25,21.0,702.375,1.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,Orthodox,165.1,162.56,135.0,35.0,Bethe Correia,184
1.0,0.0,0.0,9.0,4.0,18.0,12.0,139.0,56.0,0.0,0.0,100.0,27.0,0.0,48.0,37.0,0.0,0.0,157.0,68.0,0.43,0.0,0.0,0.0,0.0,168.0,77.0,0.0,1.0,13.0,5.0,0.0,0.0,88.0,39.0,0.0,0.0,48.0,13.0,1.0,27.0,21.0,0.0,0.0,88.0,39.0,0.44,0.0,0.0,0.0,0.0,91.0,42.0,3.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,200.66,185.0,28.0,Bevon Lewis,185
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,182.88,135.0,30.0,Bharat Kandare,186
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,,200.0,38.0,Bill Mahood,187
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,,170.0,29.0,Billy Miles,188
0.0,1.0,0.0,17.0,14.5,2.5,2.0,201.0,59.5,0.0,0.0,184.5,45.0,0.0,2.0,2.0,0.0,0.0,203.5,61.5,0.31,0.0,0.0,0.0,0.0,204.0,62.0,1.0,1.0,42.5,23.5,0.5,0.5,205.0,89.5,0.0,0.0,152.5,56.5,0.0,10.5,10.0,0.0,0.0,205.5,90.0,0.43,0.0,0.5,0.0,0.0,205.5,90.0,8.0,1200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Southpaw,180.34,185.42,250.0,32.0,Blagoy Ivanov,189
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,,170.0,,Bob Cook,190
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,,200.0,,Bob Gilstrap,191
0.0,1.0,0.0,24.33333333333333,16.555555555555557,12.333333333333336,10.444444444444443,108.44444444444444,46.111111111111114,7.0,5.333333333333333,87.55555555555556,32.55555555555556,0.1111111111111111,15.888888888888891,12.777777777777779,0.6666666666666666,0.3333333333333333,127.77777777777777,61.88888888888889,0.4755555555555556,0.1111111111111111,2.7777777777777777,0.6666666666666666,0.2255555555555556,139.77777777777777,72.66666666666667,4.0,4.0,18.222222222222218,9.555555555555557,6.4444444444444455,3.333333333333333,123.0,43.0,7.0,4.4444444444444455,106.77777777777777,33.22222222222222,0.3333333333333333,11.444444444444445,8.0,0.8888888888888888,0.1111111111111111,136.44444444444446,50.77777777777778,0.3577777777777777,0.1111111111111111,3.6666666666666665,1.2222222222222223,0.2611111111111111,146.55555555555554,59.111111111111114,23.0,740.8888888888888,0.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,Orthodox,177.8,180.34,155.0,32.0,Bobby Green,192
2.0,0.0,0.0,10.0,9.0,17.0,12.0,7.0,0.0,9.5,3.0,23.5,6.0,0.5,0.0,0.0,1.5,0.0,33.5,15.0,0.54,0.0,2.0,2.0,0.5,67.5,44.0,0.0,2.0,10.5,10.5,26.0,20.0,2.0,1.5,0.0,0.0,15.5,9.5,0.0,2.0,1.5,0.0,0.0,28.0,21.5,0.39,0.0,0.0,0.0,0.0,50.0,43.5,4.0,553.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,,245.0,33.0,Bobby Hoffman,193
0.0,1.0,0.0,2.0,1.0,4.0,1.0,51.0,18.0,1.0,1.0,47.0,13.0,0.0,7.0,6.0,1.0,0.0,56.0,20.0,0.35,1.0,1.0,1.0,1.0,57.0,21.0,1.0,0.0,4.0,3.0,16.0,15.0,44.0,15.0,0.0,0.0,55.0,26.0,0.0,1.0,1.0,2.0,1.0,60.0,30.0,0.5,0.0,2.0,1.0,0.5,81.0,47.0,2.0,463.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,177.8,187.96,145.0,28.0,Bobby Moffett,194
2.0,0.0,0.0,7.5,4.0,13.5,9.0,69.0,22.0,2.0,1.0,67.0,20.0,0.5,10.0,8.0,1.0,0.0,84.5,32.0,0.375,1.0,4.5,1.5,0.325,109.0,52.5,0.0,2.0,8.0,4.5,7.0,4.0,60.5,25.0,2.5,1.5,52.5,18.0,1.0,9.5,8.0,0.5,0.0,70.0,30.5,0.425,0.0,1.0,0.0,0.0,76.0,36.0,4.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,187.96,170.0,27.0,Bobby Nash,195
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,,205.0,35.0,Bobby Southworth,196
3.0,0.0,0.0,11.666666666666664,8.0,24.0,15.0,120.0,31.33333333333333,8.333333333333334,5.0,129.0,34.666666666666664,0.0,11.666666666666664,8.666666666666666,0.3333333333333333,0.0,152.33333333333334,51.33333333333334,0.31666666666666665,0.0,2.333333333333333,1.3333333333333333,0.26666666666666666,186.66666666666663,78.66666666666667,0.0,3.0,15.666666666666664,12.0,25.0,19.33333333333333,103.0,57.0,2.333333333333333,1.3333333333333333,103.33333333333331,54.66666666666666,0.3333333333333333,11.333333333333336,11.0,0.3333333333333333,0.0,130.33333333333334,77.66666666666667,0.5866666666666667,0.0,4.333333333333333,1.3333333333333333,0.5,141.0,87.33333333333331,8.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,190.5,170.0,35.0,Bobby Voelker,197
2.0,0.0,0.0,6.5,4.5,3.5,2.5,26.5,10.0,0.0,0.0,16.5,3.0,0.0,7.0,5.0,0.0,0.0,30.0,12.5,0.45,0.0,0.5,0.0,0.0,35.5,17.0,0.0,2.0,9.5,9.0,11.0,7.5,34.0,11.5,12.5,5.5,45.5,14.5,0.5,2.5,1.0,0.0,0.0,57.5,24.5,0.415,0.0,0.5,0.0,0.0,110.0,74.0,4.0,409.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,185.42,205.0,37.0,Bojan Mihajlovic,198
1.0,0.0,0.0,10.0,5.4,3.4,2.0,98.2,31.4,0.8,0.8,70.8,14.6,0.2,21.6,14.2,0.6,0.2,102.4,34.2,0.33799999999999997,0.4,3.0,0.6,0.19,155.0,83.6,1.0,3.0,7.0,5.0,2.4,1.8,80.4,29.0,8.0,6.6,78.6,28.2,0.0,5.2,4.2,2.0,0.2,90.8,37.4,0.45799999999999996,0.0,3.6,1.8,0.604,117.8,62.0,15.0,895.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Southpaw,182.88,193.04,170.0,28.0,Bojan Velickovic,199
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,175.26,175.26,135.0,28.0,Boston Salmon,200
1.0,0.0,0.0,15.0,8.0,7.75,3.75,158.25,50.0,7.75,5.0,141.75,37.25,1.25,17.0,13.5,0.0,0.0,173.75,58.75,0.375,0.25,0.75,0.0,0.0,190.75,75.25,3.0,1.0,17.75,14.75,7.75,3.75,126.0,41.0,6.5,4.75,112.75,26.0,0.0,9.75,8.75,1.0,0.0,140.25,49.5,0.3375,0.0,3.25,0.75,0.3325,144.25,53.25,11.0,787.25,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,Orthodox,177.8,185.42,170.0,32.0,Brad Blackburn,201
1.0,0.0,0.0,2.0,2.0,1.0,1.0,33.0,11.0,1.0,0.0,30.0,9.0,0.0,3.0,1.0,1.0,1.0,35.0,12.0,0.34,1.0,2.0,0.0,0.0,68.0,43.0,0.0,1.0,6.0,4.0,3.0,3.0,24.0,10.0,13.0,9.0,25.0,11.0,0.0,9.0,7.0,4.0,1.0,40.0,22.0,0.55,0.0,6.0,5.0,0.83,74.0,55.0,2.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,,170.0,,Brad Gumm,202
2.0,0.0,0.0,13.5,8.0,36.0,14.0,110.5,29.0,14.0,7.0,146.0,41.0,0.0,1.0,1.0,1.0,0.5,160.5,50.0,0.305,0.5,2.5,2.0,0.8300000000000001,175.5,62.5,0.0,2.0,7.0,6.0,21.0,13.0,94.5,44.5,6.5,3.0,102.0,42.5,1.0,13.0,12.0,2.0,0.5,122.0,60.5,0.495,0.5,0.0,0.0,0.0,135.0,72.0,6.0,858.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,200.66,,265.0,30.0,Brad Imes,203
0.0,2.0,0.0,19.5,10.0,3.0,2.0,113.5,58.5,18.0,13.0,90.0,41.0,0.0,25.0,22.5,1.5,0.0,134.5,73.5,0.5549999999999999,0.0,5.0,1.0,0.14,168.5,101.5,2.0,0.0,19.5,11.0,4.5,2.0,97.0,39.0,1.5,0.5,77.0,24.5,0.0,6.5,6.0,0.5,0.0,103.0,41.5,0.345,0.5,3.5,2.0,0.33,111.5,48.5,6.0,900.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Orthodox,167.64,162.56,135.0,27.0,Brad Katona,204
1.0,0.0,0.0,3.0,3.0,1.0,0.0,6.0,3.0,17.0,9.0,21.0,9.0,0.0,0.0,0.0,2.0,0.0,24.0,12.0,0.5,0.0,6.0,3.0,0.5,93.0,74.0,0.0,1.0,0.0,0.0,3.0,0.0,13.0,6.0,1.0,0.0,16.0,5.0,0.0,1.0,1.0,0.0,0.0,17.0,6.0,0.35,1.0,0.0,0.0,0.0,29.0,18.0,1.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,,220.0,35.0,Brad Kohler,205
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,3.0,5.0,5.0,10.0,5.0,40.0,26.0,52.0,33.0,3.0,0.0,0.0,3.0,0.0,55.0,36.0,0.65,0.0,0.0,0.0,0.0,83.0,62.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,,205.0,28.0,Brad Morris,206
2.0,0.0,0.0,9.538461538461537,4.846153846153847,6.9230769230769225,4.230769230769232,87.69230769230771,24.07692307692308,7.0769230769230775,3.5384615384615383,82.0,20.153846153846157,0.2307692307692308,10.153846153846152,6.846153846153847,1.0,0.15384615384615385,101.69230769230771,31.84615384615385,0.3053846153846154,0.15384615384615385,3.692307692307693,1.4615384615384617,0.3607692307692308,117.92307692307692,46.53846153846154,2.0,8.0,11.307692307692307,6.384615384615384,7.461538461538463,4.9230769230769225,101.3846153846154,40.230769230769226,7.6923076923076925,5.6923076923076925,101.15384615384615,40.846153846153854,0.5384615384615384,4.076923076923077,3.615384615384616,1.0769230769230769,0.07692307692307693,116.53846153846152,50.846153846153854,0.4576923076923077,0.5384615384615384,2.9230769230769234,1.1538461538461535,0.23384615384615384,128.61538461538458,61.615384615384606,30.0,637.3076923076923,0.0,0.0,2.0,1.0,1.0,1.0,0.0,5.0,Orthodox,167.64,172.72,135.0,38.0,Brad Pickett,207
0.0,4.0,0.0,11.3125,7.1875,10.25,6.75,82.3125,32.125,3.0625,2.125,72.25,23.875,0.1875,12.0625,9.9375,0.5,0.125,95.625,41.0,0.426875,0.0,2.9375,0.9375,0.210625,109.125,53.4375,5.0,4.0,9.6875,5.5625,12.375,7.9375,59.9375,21.875,2.6875,2.0625,52.8125,17.5,0.25,12.5,8.8125,0.5,0.0625,75.0,31.875,0.463125,0.4375,4.625,1.0625,0.195625,94.8125,50.3125,43.0,771.125,0.0,0.0,2.0,8.0,2.0,0.0,0.0,12.0,Orthodox,185.42,187.96,185.0,30.0,Brad Tavares,208
1.0,0.0,0.0,13.428571428571427,8.285714285714286,8.714285714285714,6.428571428571429,79.71428571428571,30.285714285714285,1.8571428571428568,1.7142857142857142,69.0,24.0,0.14285714285714285,7.857142857142858,6.142857142857142,0.42857142857142855,0.14285714285714285,90.28571428571428,38.42857142857143,0.4057142857142857,0.5714285714285714,1.8571428571428568,0.2857142857142857,0.0642857142857143,104.28571428571428,50.85714285714285,1.0,4.0,13.428571428571427,8.714285714285714,9.285714285714286,6.7142857142857135,89.14285714285714,34.0,10.0,7.0,85.57142857142857,31.285714285714285,0.42857142857142855,9.428571428571429,7.7142857142857135,1.2857142857142858,0.0,108.42857142857143,47.714285714285715,0.5128571428571429,0.14285714285714285,4.142857142857143,1.2857142857142858,0.3971428571428572,126.14285714285714,64.28571428571429,16.0,668.7142857142858,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,,185.42,193.04,170.0,28.0,Bradley Scott,209
1.0,0.0,0.0,4.5,4.5,2.0,2.0,1.5,0.0,19.5,14.0,18.5,11.5,0.0,0.0,0.0,2.5,0.0,23.0,16.0,0.665,2.0,1.0,0.5,0.25,32.5,25.0,1.0,1.0,3.0,3.0,2.5,1.5,0.5,0.0,4.0,3.5,3.5,1.5,0.0,0.5,0.5,1.0,0.5,7.0,5.0,0.45,0.5,1.5,0.5,0.165,21.5,18.0,2.0,264.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,190.5,,235.0,32.0,Branden Lee Hinkle,210
2.0,0.0,0.0,12.25,7.0,4.0,3.25,133.75,48.75,0.5,0.0,109.75,32.0,0.0,16.25,13.0,0.25,0.0,138.25,52.0,0.3625,0.0,0.75,0.25,0.25,149.25,61.5,1.0,3.0,11.5,6.25,10.5,5.75,121.25,35.75,9.5,7.25,121.5,35.75,0.0,8.25,6.75,1.75,0.0,141.25,48.75,0.4375,0.5,11.75,5.0,0.4525,160.25,63.25,11.0,806.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,177.8,182.88,135.0,28.0,Brandon Davis,211
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,180.34,,155.0,24.0,Brandon Melendez,212
1.0,0.0,0.0,9.25,6.0,6.5,3.75,82.0,23.75,8.5,5.25,80.0,20.5,0.25,7.75,6.25,1.0,0.25,97.0,32.75,0.42,1.0,5.5,2.5,0.47,117.5,50.75,3.0,1.0,8.25,4.0,4.0,2.0,93.25,26.0,3.0,2.5,84.0,21.25,0.25,8.0,5.25,0.0,0.25,100.25,30.5,0.3375,0.0,3.25,1.25,0.35,109.5,39.25,11.0,772.25,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,Orthodox,170.18,177.8,125.0,24.0,Brandon Moreno,213
3.0,0.0,0.0,9.0,6.2,8.0,5.6,42.4,14.8,2.4,1.8,38.2,11.8,0.6,5.6,4.2,0.0,0.0,52.8,22.2,0.5,0.0,1.2,0.8,0.4320000000000001,62.6,30.6,2.0,3.0,9.4,7.0,7.4,5.0,43.0,15.0,14.2,10.8,51.0,20.8,0.2,4.2,3.0,2.4,0.2,64.6,30.8,0.4600000000000001,0.6,2.4,1.4,0.42,94.4,56.6,10.0,475.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Switch,187.96,187.96,170.0,31.0,Brandon Thatch,214
1.0,0.0,0.0,10.6,8.2,13.8,10.6,38.13333333333333,17.333333333333332,3.933333333333333,2.8666666666666667,31.86666666666667,11.333333333333336,0.4666666666666667,13.4,11.266666666666667,0.4,0.0,55.86666666666667,30.8,0.5653333333333334,0.13333333333333333,0.9333333333333332,0.5333333333333333,0.3333333333333333,66.26666666666667,40.2,4.0,7.0,7.133333333333334,5.666666666666668,17.2,11.8,33.13333333333333,10.533333333333333,10.133333333333333,5.933333333333334,45.26666666666666,16.2,0.2,8.066666666666666,6.4,1.0666666666666669,0.0,60.46666666666667,28.266666666666666,0.4533333333333333,0.2,3.2,1.2666666666666666,0.3706666666666667,93.26666666666668,58.26666666666666,34.0,608.6666666666666,0.0,0.0,0.0,3.0,4.0,1.0,0.0,8.0,Orthodox,190.5,193.04,230.0,35.0,Brandon Vera,215
